,log2FC
23306,-0.6664437107847068
255180,-0.6665800181815795
55210,-0.6666864079260009
26793,-0.6667410202200967
105374310,-0.666758791475309
107984242,-0.6668826623731272
102723814,-0.6668826623731272
55759,-0.6670299630668453
64395,-0.6670347546949529
101929709,-0.6671767939520037
8463,-0.6672576186580024
105375833,-0.6672590911713295
55907,-0.6675258168452682
100131205,-0.6677307492817572
26589,-0.66779532947817
8541,-0.6678725866847497
105378494,-0.6679196720322502
26233,-0.6679489412058404
7565,-0.6679632242925404
641648,-0.6680785867275301
391253,-0.6680806260689227
6749,-0.6681082505125158
122616,-0.6681087616032819
100422997,-0.6681141919060853
7301,-0.6683412490884573
283131,-0.6683673764291402
9419,-0.6684230968651308
107984909,-0.6686261365603153
105377673,-0.6686261365603153
100133985,-0.6686261365603153
107986430,-0.6688615107065372
57643,-0.6688634692564106
64648,-0.6688827389088849
574036,-0.6689183652452844
256691,-0.6689709769755545
100874122,-0.6690168160625791
9631,-0.6690414534902267
105374328,-0.669074826991509
182,-0.6690854091291971
2115,-0.6692148928267923
390079,-0.6693102011377311
51318,-0.6693155688828902
107986193,-0.6693351589542855
22827,-0.6694697196206967
386653,-0.6697209075818964
79581,-0.6697920932839683
109616986,-0.6698703443907852
6309,-0.6699008309078902
127579,-0.6700934627614377
319103,-0.6701550689396538
105375492,-0.6702846740389998
107986188,-0.6703846229608676
129450,-0.6704707968565566
79776,-0.6705567499448399
23230,-0.670789772539548
143879,-0.6709884356666036
100124537,-0.671060401504076
10124,-0.6711134798405478
260434,-0.6712373897797705
85477,-0.6712749378199065
105379487,-0.6713602273382868
101928540,-0.6713602273382868
105375481,-0.6713602273382868
109616989,-0.6713602273382868
645339,-0.6713602273382868
107986789,-0.6713602273382868
105372763,-0.6713602273382868
105375489,-0.6713700076045033
105376114,-0.6714879571360184
84224,-0.6715079837499989
664613,-0.6715431271201413
93587,-0.671609796681552
84253,-0.6716859170457834
100335030,-0.6716953723049919
503841,-0.6717013305074786
105371654,-0.6718089177694806
101928335,-0.6718089177694806
57113,-0.6718298470697395
10166,-0.671902713344533
149134,-0.6720288566162509
105370247,-0.6720288566162509
105372863,-0.672028856616251
8487,-0.6722006702565784
105378550,-0.672257608200674
142940,-0.6725662950567397
6726,-0.6726076484034031
163259,-0.6727421413557799
692200,-0.6727492857933779
107985561,-0.6728484370496941
102724517,-0.6728508859243552
7005,-0.6729491361988718
26786,-0.6731689007677941
105378694,-0.6732587129131147
102723817,-0.6732730644467204
6785,-0.673386316370121
8944,-0.6733967464707726
147323,-0.6734381821328681
641373,-0.6734408943396633
693177,-0.6737295270279411
100423041,-0.6738445924364305
22976,-0.6738502236456974
105371050,-0.6739540462214917
284551,-0.6739801082924578
112268445,-0.6740045595042021
100128191,-0.6740902645955087
106633803,-0.6741875538446547
9028,-0.6742960132201672
388125,-0.674399048436606
105370672,-0.674407492691425
6059,-0.6744484841384715
353355,-0.6745121500335536
104355145,-0.6745430085474522
170067,-0.6745776191379167
80010,-0.6748675363004129
3280,-0.6748794861915401
643365,-0.675038550141039
54970,-0.6750739002322899
84300,-0.6752023541255534
116238,-0.6752624169601669
23630,-0.6753115555502514
79935,-0.6753731630536612
107984294,-0.6753960563708734
26256,-0.6754011493539736
121364,-0.675559044111171
256297,-0.675559044111171
84365,-0.6756509981443664
23562,-0.6757631493599918
101060200,-0.6758431500775455
55253,-0.6758961774895216
221120,-0.6759713757184276
644794,-0.6760154822321232
100192386,-0.6760157829594077
100500883,-0.6760287753540475
693133,-0.6760287753540475
390064,-0.6761182070916152
27329,-0.6762030219023734
105373869,-0.676293437233261
101929347,-0.6763116543267247
7166,-0.6764287127094484
9937,-0.6766061234477352
6856,-0.6766759471235453
9649,-0.6766806017792568
100506098,-0.6767141990704293
26222,-0.6767141990704293
102724851,-0.6768751761385818
5097,-0.6769486395043547
102723347,-0.6769677903101157
284116,-0.6769977382581858
49855,-0.6770613663097311
78997,-0.6770816983425845
102723534,-0.6771829392231901
83447,-0.6773794039515637
101928333,-0.6773828283483936
84296,-0.6774065007503332
83900,-0.6774317310378234
101928882,-0.677522209764279
55676,-0.6775713166149586
85014,-0.6775969976902596
10102,-0.6776407893629779
105376717,-0.6777150043425682
55572,-0.6777953270043913
120376,-0.6779386091661923
11340,-0.677943392540902
101929295,-0.6779880087310188
406949,-0.6780937377539888
28349,-0.6781301471488452
107986439,-0.6781301471488452
4555,-0.6781507072385926
100189195,-0.678280627817763
201456,-0.6782883370557009
137695,-0.6783375366596696
283638,-0.6783478049602376
8641,-0.678514398771032
440416,-0.6785763946752272
10712,-0.6785871790713083
50636,-0.6786303484595999
387104,-0.678916859757452
692196,-0.678935771775306
619279,-0.6789579783380884
101929950,-0.679038076465261
10329,-0.6791927213548128
120935,-0.6793491205146038
284352,-0.6794293627797643
10950,-0.6796605882804778
55015,-0.6797108347659773
219743,-0.6797550671320245
50509,-0.6797911666697338
1739,-0.6798867190195779
94107,-0.6798952019369233
80222,-0.6800818878990142
1573,-0.6801803099591144
110806276,-0.6802493342752787
100132781,-0.6803791381007668
102724751,-0.6804261742660973
9054,-0.6804820467843875
79810,-0.6805317329162444
109617000,-0.6805436948473733
7267,-0.6806116140557172
105371907,-0.6807220995089908
100132911,-0.6808760999866195
105376081,-0.6809420383557612
102724047,-0.6810056722540372
100616117,-0.6810775542117885
100873972,-0.6810775542117885
645249,-0.6810775542117885
105373578,-0.6810775542117885
442497,-0.6810775542117885
105369329,-0.6810775542117885
728755,-0.6811262726936446
101929357,-0.6811546714154639
106029310,-0.6812665437920071
692202,-0.6812991214995079
286205,-0.6815262184171704
105371608,-0.681577200243747
3239,-0.6815842175917917
196047,-0.6816815628461135
3880,-0.6816873458340531
105377148,-0.6817102731949625
100505761,-0.6819040258501325
4086,-0.6819041376242261
55922,-0.6819805784960788
102723630,-0.6821352354720838
105374639,-0.6824148127677164
171546,-0.682420771696111
400841,-0.6824445996007743
100506674,-0.6824445996007743
100422781,-0.6824445996007743
51287,-0.6824769149483298
107984702,-0.6827068185751761
100129503,-0.6827434226423348
283726,-0.6827955888273856
100996746,-0.6829363420220673
159371,-0.6829729473377784
105377043,-0.682977713022711
105372270,-0.6831132288787383
337880,-0.6831132288787383
728492,-0.6831210234865583
2648,-0.6833697748948762
100506305,-0.6834011667960482
8910,-0.6834764747145545
107984611,-0.6835330215704177
54885,-0.6835579278164214
64841,-0.6835991713025056
222699,-0.6837335306637298
79070,-0.6838232830344841
11274,-0.683949038796344
101929557,-0.6839601778233648
101927881,-0.6840738639641618
284541,-0.684497319116331
9362,-0.6845094600005068
3291,-0.6847238080077567
54606,-0.6847544604021572
5228,-0.6847710450653581
51412,-0.6848208355712382
137902,-0.6849532664360805
113218480,-0.6850644805549452
107985414,-0.6850644805549452
64965,-0.6850730894071742
54961,-0.6851011939259202
83596,-0.685360800690952
23463,-0.68562074567261
107985555,-0.6856273808099396
11039,-0.6857197576870337
140710,-0.6857806170451362
102724642,-0.6857838798742417
22889,-0.6858222782866292
5932,-0.6859624974258303
23165,-0.686006547612692
65062,-0.6860979018108395
283487,-0.686209629332629
100533106,-0.6862857147082622
6175,-0.6863427718604633
81554,-0.6863592143020263
7574,-0.6863696042672682
285441,-0.6863768166920456
56165,-0.6864452983138412
257169,-0.686486599013473
727800,-0.6865404606152543
51194,-0.6867783275855466
285231,-0.6867922367879238
100313829,-0.6868079547421335
105373891,-0.6868079547421335
105372311,-0.6868079547421335
101929696,-0.6868079547421335
102723709,-0.6868079547421335
105379077,-0.6870433288883556
387841,-0.6870703815347721
6764,-0.6871319668381375
8392,-0.6871562339037165
25825,-0.6872307741016765
105375846,-0.6872566451733271
115416,-0.6873889157727104
26576,-0.6874198820849831
100652772,-0.6874611858346165
9119,-0.6879195680444452
162514,-0.6879204028998576
8295,-0.6881324300859237
55000,-0.688305344287528
55684,-0.6884567360659197
2042,-0.6885419826475863
102465458,-0.6885904805540504
51650,-0.6886274261319993
889,-0.6886873406042966
105378369,-0.6888298364101844
23220,-0.688889564154989
100033446,-0.6889561659967892
51478,-0.6890529016182843
100132288,-0.6891868774665335
162967,-0.6893634053620499
101927524,-0.6895420455201051
101927882,-0.6895420455201051
105377541,-0.6895420455201051
105376442,-0.6895420455201051
105373636,-0.6895420455201051
105378672,-0.6895420455201051
100505875,-0.6895420455201051
107985399,-0.6895420455201051
139760,-0.6895420455201051
105379778,-0.6895420455201051
105375046,-0.6895420455201051
401335,-0.6895420455201051
105370430,-0.6895420455201051
105373456,-0.6895512212746153
107985152,-0.6896563775791087
10389,-0.6896996393750259
6329,-0.6897226105002643
55247,-0.6897698593634285
6491,-0.6899380231229504
107986699,-0.6899701332820007
100310846,-0.6899837753200906
101410541,-0.6899907359512988
105379395,-0.6900200876199767
107985064,-0.6900884165572254
653604,-0.6902016463463987
339535,-0.690210674798069
56288,-0.6902228378910618
169270,-0.6902295874240973
132724,-0.6902300413407727
3945,-0.690502464910363
51520,-0.690623565585625
57172,-0.6906462774135314
84725,-0.6906700742959142
2617,-0.690830363656465
105377896,-0.691165001418823
56964,-0.6913161815565507
128977,-0.6913995998655436
26002,-0.6916162448028693
4902,-0.6916782299837223
594838,-0.6917085225814015
102724621,-0.6918303118342888
107986606,-0.6918560481045506
401993,-0.6920363669400436
101928140,-0.6920462393848572
26053,-0.6920482910400789
153396,-0.6921765496569687
2954,-0.6921835217006969
117145,-0.6921933043407327
105377375,-0.6922463494650188
91574,-0.6922680906656904
552889,-0.6923055178955959
594,-0.69244814241185
401074,-0.6924609939534143
107984399,-0.6924919590039409
114899,-0.6925483775422272
128240,-0.692548562760452
442075,-0.6926064655738804
221830,-0.6926565299118908
54503,-0.6927730524614635
100820829,-0.6927928483030792
102465452,-0.6927970883622618
101928119,-0.6928772778422418
100128675,-0.6928941896505156
113457,-0.6929653774695419
107985687,-0.6930026756754262
6100,-0.6930093319705861
3232,-0.6930559082698666
55230,-0.6930624414170605
100996732,-0.6933132123595604
4522,-0.6934299966715862
651337,-0.6934803531216223
107986347,-0.6934814377441674
646243,-0.693543637493997
7072,-0.6935685364848254
105376103,-0.6935778745526918
64794,-0.6935944801606286
105374152,-0.6936742117786618
11164,-0.6937347688078557
84274,-0.6937666699823737
7027,-0.6937702580111971
105375382,-0.6938990921967947
1855,-0.6941874200614269
107987289,-0.694197601141226
100505736,-0.6944432106801477
9182,-0.6945057383341249
386618,-0.6945321957081569
100133091,-0.694678993131415
440078,-0.6947284774442539
129642,-0.6947472766919258
653656,-0.6948313837615192
51367,-0.6948701373773813
90321,-0.6948742928082456
101927546,-0.6949443988301356
8387,-0.695044837666513
554282,-0.6950546225548031
5161,-0.6951496084919337
7289,-0.6953818979811484
105374209,-0.6954446254082767
344018,-0.6955480487972665
728841,-0.6955671937144619
105373057,-0.6956135492196416
7247,-0.6956873030305069
55908,-0.6956893556710675
112268024,-0.6957090424371639
55651,-0.6957562852709849
284467,-0.6959388382095055
693217,-0.6959478310394873
102723678,-0.6962258049100123
5307,-0.6963761923624396
114926,-0.6964867613615855
100128340,-0.6965464503833418
105378248,-0.6965464503833418
285033,-0.6966777832595197
7579,-0.6967694624461949
133584,-0.6968565500080866
256979,-0.6969504288956934
255374,-0.6970582586189304
7517,-0.6971404693232834
105374339,-0.6971852831588836
105378078,-0.6971939108935992
107985156,-0.6973058835984913
23660,-0.6973723944703938
400931,-0.6975640564831798
22929,-0.6978300071515786
105375216,-0.6978923270046208
107984946,-0.6978923270046208
105375470,-0.6978923270046208
105371307,-0.6978923270046208
90987,-0.697909208275215
2622,-0.6979252545796069
8313,-0.6979600418408403
7295,-0.6980312268561253
4549,-0.6980804758456216
100130256,-0.6981277011508429
3846,-0.6982125425093595
677885,-0.6982975536985103
488,-0.6984105331632176
107984390,-0.6984366101763737
645513,-0.6984437194588988
102724261,-0.6984552272596153
55333,-0.6984864539395499
27293,-0.6986326465850672
5536,-0.6989520688920603
374354,-0.6989735777706905
100505728,-0.6990220665591504
151516,-0.699025066843145
3832,-0.6992211814424767
23080,-0.6992636701668324
1662,-0.6993567256268278
5024,-0.6994088664515146
105374445,-0.6994100963694705
147727,-0.6994343110585857
205,-0.6996630914903408
3158,-0.6997364730556579
5810,-0.699798127660447
285150,-0.6998222726486012
3376,-0.6999069947369829
26769,-0.700002035318807
10947,-0.7000234031294355
2222,-0.7000245425708425
219865,-0.7000524543736564
112637020,-0.700060448896564
25926,-0.700149109434939
93081,-0.700192307310826
109617017,-0.7006264177825925
107984109,-0.7006264177825925
767563,-0.7011643853838523
9607,-0.701174966503981
25804,-0.701192898595
105372520,-0.7012928099416482
4342,-0.701299131571163
102724723,-0.7013036419591483
388722,-0.7014041710211201
84915,-0.7016520766820102
105373791,-0.7016746873259478
105373266,-0.7018734420496431
28965,-0.7022078632223954
105379807,-0.7022145452188351
283553,-0.70225568214598
123096,-0.7023147038686304
255275,-0.7023794399336247
347918,-0.7024880120458024
728658,-0.7025924700695327
51046,-0.7026454947165972
105369748,-0.7026525634052745
105378072,-0.7026620924495423
84455,-0.7026968254537813
134829,-0.7027116687826146
51057,-0.7027803050690071
3208,-0.7028391217077568
2086,-0.7028938053448979
286495,-0.7029173159048661
105370917,-0.7029676753174212
107984257,-0.7029812512721465
105372717,-0.7029879453222198
101927761,-0.7030168647650648
441194,-0.7030241099967398
4234,-0.7030656028937496
24147,-0.7030922391469554
105369798,-0.7031107828807361
51434,-0.7031125580290833
101059949,-0.7031205666695417
2823,-0.7031419140712529
64431,-0.7032253423504811
106707243,-0.7034027737809838
105373793,-0.7036227275349659
107985017,-0.7036861390127991
8089,-0.7039972274504631
50831,-0.7040950353048157
84312,-0.7042039539090892
25759,-0.7042240282459442
100189011,-0.7042913568129298
105372926,-0.7043811681444964
7554,-0.7044227001902943
105369552,-0.7045267309591516
7347,-0.7048003045084528
650655,-0.7049204128219508
55858,-0.7049775379441297
100616150,-0.7049897729239517
102723166,-0.7049897729239517
104355141,-0.7049897729239517
105372349,-0.7049897729239517
101928931,-0.7049897729239517
100873995,-0.7049897729239517
105372179,-0.7049897729239517
105370832,-0.7049897729239517
101927053,-0.7049897729239517
105379358,-0.7049897729239517
647323,-0.7049897729239517
101954276,-0.7049897729239517
101929759,-0.7049897729239517
23404,-0.7050764496050466
25961,-0.7051237735581344
107985977,-0.7051298598147406
105378951,-0.705146457547686
254099,-0.7051762443807437
4931,-0.7052175984238911
145438,-0.7053156257966293
4824,-0.7053299973750482
107986273,-0.7053771286841943
105374363,-0.7054765137650132
101928627,-0.7056362462886592
105373117,-0.7056587976225548
79369,-0.7057991592397084
57709,-0.7058010991544488
3396,-0.7058901326892979
171220,-0.7058973655499807
105372768,-0.7059018220905724
51529,-0.7060097475047558
39,-0.7060659240682305
10243,-0.706425033511966
80045,-0.7064746004943308
107986707,-0.7065586921766149
348932,-0.7066368610250198
84277,-0.7068435779852953
6227,-0.706955446828637
113218481,-0.7069681613423331
105378608,-0.7070110960572948
102466906,-0.7070254475909015
3658,-0.7072418138355712
83473,-0.7072955884694112
100506516,-0.7072961059712304
7559,-0.7073400228157976
25837,-0.7073816827897428
107985638,-0.7075861107269876
27074,-0.7076421956017747
255758,-0.7078003930995225
105370918,-0.7078632451178088
100507246,-0.7079442452924063
101928861,-0.7080688324309731
5440,-0.7081950858088177
107985130,-0.7083924929798874
9179,-0.708497994119945
26227,-0.7085314721392386
80153,-0.7085712394609729
677804,-0.7085887482254849
51175,-0.7086714282212379
3182,-0.7086863251040025
55832,-0.708711801496106
105374062,-0.708841183411081
80131,-0.7088927793927127
2053,-0.7089151507059386
387990,-0.7089925302087923
5343,-0.7090400172814286
2695,-0.7090611222578515
79727,-0.7090801985488102
93429,-0.709090909090909
55329,-0.7091020367004539
53616,-0.7091357393926243
114791,-0.7093364792651684
6920,-0.7094673564333345
56884,-0.709524116597994
101927394,-0.7097595383688731
677765,-0.7098435528343758
51377,-0.7100953712420335
107985951,-0.7102082288000667
107983985,-0.7103293931224881
5422,-0.7105795591684192
102724250,-0.7105806055733357
100289462,-0.7106336363542909
84100,-0.710941566092516
51602,-0.7111050243598118
105376854,-0.7112242643637856
105372884,-0.7112812162656224
107984213,-0.7114952404411716
434,-0.7115458290846322
109617013,-0.7115581656535062
100506211,-0.7116019534049411
134728,-0.7116224925922428
105370384,-0.7116581065934229
105374584,-0.7116625339865941
107986356,-0.71171079004508
100133050,-0.7119346128298396
767599,-0.7120728673096761
134553,-0.7120951982490329
7264,-0.7123601202396532
8034,-0.7124082322923488
105372764,-0.7125636126657535
440028,-0.7125868648752407
107984418,-0.7126330105627301
144363,-0.712636807415505
51102,-0.7127210048850188
81034,-0.7127378351636384
83956,-0.7128172449006138
63951,-0.712824452503102
83953,-0.7128649603121222
100506985,-0.7130778354340657
105373459,-0.7131267381234958
140771,-0.7131379416040415
105378991,-0.7131577757140759
107986554,-0.7133079036127681
81575,-0.7134146687140355
160419,-0.7135265258652592
57510,-0.7136132624743556
105369706,-0.7136644814259003
9684,-0.713743870427554
102725051,-0.7137464647120298
101927870,-0.713902954663462
105373772,-0.713902954663462
6405,-0.7139546634283906
51203,-0.714023157177019
100874006,-0.7143728118208692
25845,-0.7143844964125625
112268086,-0.714419479432884
55891,-0.7145070750892777
8394,-0.71451165754603
51645,-0.7145193367262532
724031,-0.7145381165514479
51067,-0.7146239902313205
7589,-0.7146369944212685
7274,-0.7146853258348744
728095,-0.7147070997974532
750,-0.7148307889108496
59344,-0.7148724835330746
107986910,-0.7151207549850949
100506639,-0.7151719167545081
100533464,-0.7153307656599708
107985435,-0.7154393629736937
282679,-0.7154723169411521
134266,-0.7154837479528346
105376004,-0.7154877017803095
64979,-0.7155247089628176
84101,-0.715913790722623
2984,-0.7159493153628738
125919,-0.7159895577982898
29902,-0.7160595670865773
102723727,-0.716074145186439
105370021,-0.716074145186439
105374798,-0.716074145186439
5982,-0.7161351611864735
541471,-0.7161665864867492
101929173,-0.7163917052044955
103021165,-0.7164043835020069
5798,-0.7164186122577192
5885,-0.7164344800570497
165055,-0.7165279333302106
57182,-0.7165632458633908
55975,-0.7166693490564278
6597,-0.7166815338341319
101928957,-0.7167410530249814
81873,-0.7167760608390097
105375513,-0.7168802805969272
84791,-0.71694391155193
80031,-0.7170148116483723
388753,-0.7171024498235266
728882,-0.7171132948268655
105371254,-0.7171136644666525
10160,-0.7171652361718923
80218,-0.7173086913249307
654364,-0.7173170582366275
3835,-0.7173512289996768
220963,-0.717363856912633
100874353,-0.7174411905754249
107986126,-0.7175519234470906
23363,-0.7175827269152073
105180390,-0.7175861618686525
23322,-0.7177839062924605
5092,-0.7178213421081541
151477,-0.7179462159010237
6905,-0.7179881661619145
10539,-0.7179981263390189
105371723,-0.7180040908304193
101927018,-0.7181903324891288
283403,-0.7184527812616132
7025,-0.718606336941706
105180391,-0.7186642819541742
11095,-0.7186816563736755
441242,-0.7187155464574406
201501,-0.7187300793874076
388121,-0.7187496722420734
102465861,-0.7188082359644107
107985195,-0.7188082359644107
105369803,-0.7188082359644107
107105282,-0.7188082359644107
105369561,-0.7188082359644107
102723490,-0.7188082359644107
100847062,-0.7188082359644107
105372493,-0.7188082359644107
107986946,-0.7188082359644108
100128782,-0.7188262482015637
57730,-0.7188578097481848
105369745,-0.7190014984475699
86,-0.7190582553128433
101928837,-0.7190704549388124
107985909,-0.7190910998699556
115752,-0.7191223381833023
10447,-0.7191654942774033
4157,-0.719225172283199
723788,-0.7192569263956045
107986962,-0.719270292322014
121053,-0.7192971591193178
492311,-0.7193501380202232
6459,-0.7196106680840462
102724362,-0.7196588602251373
103344928,-0.7197265461270574
5565,-0.7197442499118418
7772,-0.7199586350888918
81494,-0.7200524437948805
57491,-0.7201500865030557
105378860,-0.7201752813533965
102465442,-0.7201752813533965
27101,-0.7202876907781217
8751,-0.7203486983725895
106635528,-0.7203656183700469
102724943,-0.7203827269055931
105376278,-0.7203990941491938
1602,-0.7207654781388122
54567,-0.7208094562802385
105375905,-0.7208439106313604
84881,-0.7210884122792711
105374333,-0.7212029482392577
134353,-0.7215520997692524
100288142,-0.7217917766069526
282566,-0.721804545716784
105372252,-0.721804545716784
200035,-0.721839367886286
105375779,-0.7220078959110394
105375730,-0.7220399198630059
22802,-0.7220548123705575
110806285,-0.7222087189014378
54993,-0.7222416296710144
146330,-0.7222814399818853
105369274,-0.7223329611270368
132200,-0.7223598667398208
693232,-0.7225857115824539
107985861,-0.72270854914097
10807,-0.7228356370102311
4539,-0.7228946481220611
105372840,-0.7229069292265567
57539,-0.7231407858057857
90780,-0.7231997843650877
23251,-0.7232624462633082
55278,-0.7232725001752573
56957,-0.7233265409711347
105378701,-0.7233898567164454
51025,-0.7234740122740977
55726,-0.7234782443838341
105370557,-0.7234974439784476
27253,-0.7235454449786367
728715,-0.723576469212202
439990,-0.7238402203837339
55916,-0.724009123619135
102466270,-0.724026691840526
100616340,-0.724072281678553
102724105,-0.7241073886838394
105370051,-0.7242111103859831
400110,-0.7243740981262805
6900,-0.7244632307438019
105369306,-0.7245386364947557
107985692,-0.7245386364947557
105370033,-0.7245386364947557
107986830,-0.7245386364947557
109623484,-0.7245386364947557
677839,-0.724691088490987
105374897,-0.7247303112563559
2277,-0.7247303928041453
5741,-0.7248275125958061
9177,-0.7248518110699221
143379,-0.7248644893674329
100189188,-0.7252072657727197
105376380,-0.7252072657727197
107986957,-0.7252072657727197
54467,-0.7253404661422334
3911,-0.7254043123155398
105372631,-0.7254797886612037
79027,-0.7255874665519411
105370052,-0.7258424276607056
7837,-0.725916209030121
100129724,-0.7259779435167326
10651,-0.7261451689786238
2798,-0.7262749904528212
104169670,-0.7262792723473366
8898,-0.7263150471961435
23239,-0.7263651940594009
89891,-0.7264491624283806
102465802,-0.7265743111617055
729020,-0.7266333891378034
92659,-0.7270230015928987
379,-0.7271735724994102
111216286,-0.7272429404396694
55226,-0.7272691706008754
255626,-0.7272727272727273
6119,-0.7273753734271793
102465683,-0.7275483300195438
56662,-0.727721417703921
102724351,-0.727721417703921
55798,-0.7277835980934935
108903150,-0.7278632149400845
152831,-0.7279443101794612
11251,-0.7280089864793631
898,-0.7284360291248468
1736,-0.7285246437811637
100861532,-0.7287263111682876
105372589,-0.7287386907940951
101927204,-0.7287853563646176
107985360,-0.7288521033394888
64682,-0.7290663892851796
643253,-0.7292521466950168
59272,-0.729275008983552
80304,-0.7292775847178143
107985523,-0.7292803029055479
84128,-0.729416819909396
116143,-0.729851058883785
440145,-0.7298796604747526
6975,-0.7298926082268982
57122,-0.7300080043561437
55064,-0.7301674501836608
8544,-0.7303310991452134
10574,-0.730391215440692
153770,-0.7305199872675008
388272,-0.7306963805488138
2618,-0.7307392284004504
29124,-0.7310921138078905
8690,-0.7311290818201481
100134015,-0.7311384692911331
246243,-0.7312108091837288
400867,-0.7312298667828263
112487,-0.7312565687454686
107986533,-0.731308556305314
728920,-0.7314446644578059
102723927,-0.7314855094004031
64921,-0.7315853505369869
4726,-0.7319005570198627
81932,-0.7319058027525083
105374105,-0.7319958784823395
389384,-0.7320850503596321
129868,-0.7321865433099197
2523,-0.7322576520035105
105379133,-0.7322753245289755
105374114,-0.7323004142656249
1793,-0.7323194099360535
105370664,-0.7323722111501838
153364,-0.7324207417093991
79957,-0.732469418054384
11222,-0.7325270543192346
105376270,-0.7325654918297655
127733,-0.7325698568151982
100128378,-0.7326305645647277
112268199,-0.7326406413534103
84294,-0.7326548657594083
79980,-0.7326871103419768
2913,-0.7327209665838943
693176,-0.7327560183049653
647033,-0.7328114093163434
105372798,-0.7328889179792716
102723811,-0.7328889179792716
26095,-0.7329422453426186
7162,-0.732952100726803
107986217,-0.7332239222696681
7083,-0.7332804048483883
9719,-0.7333275226618152
441951,-0.7333310239949391
101930420,-0.7334408162407313
692211,-0.7334440569899772
101926889,-0.7334518182342658
107986334,-0.7335391978693817
105379444,-0.733550310044734
112268276,-0.7335572646024775
4839,-0.7335853525489799
101929580,-0.7335870917416409
101927318,-0.7336071235903074
23302,-0.7336664105484818
9303,-0.7337182295458868
112268244,-0.7337649928094321
101927039,-0.7340869801222518
9540,-0.7341649537281913
105376572,-0.7342559633682573
101927888,-0.7342559633682573
105369301,-0.7342603874628226
100506571,-0.7343179864083513
101927296,-0.734556060636625
3861,-0.7346913111792475
100847042,-0.7347838920705776
54093,-0.7348347428876085
29097,-0.7348621937895565
100642175,-0.7349245926462211
105369625,-0.7349733111280774
87769,-0.7353846717037307
105371022,-0.7354874929012156
7205,-0.7355161179886238
353088,-0.7355356065999672
51054,-0.7356067511800664
105370948,-0.735623008757243
105375904,-0.735623008757243
104472519,-0.735623008757243
79937,-0.7356843772231327
1773,-0.7358291234155239
100506281,-0.7359361833324094
101928824,-0.7359488616299205
94161,-0.7359992407008273
51071,-0.7362365689971213
101930665,-0.7362916380352071
105373225,-0.7362916380352071
127064,-0.7363070733346587
100126351,-0.7363757026890951
693212,-0.7364406434524096
135250,-0.7365296604414011
7692,-0.7365365561111421
375567,-0.7365868012583909
105375521,-0.7366123716304687
10617,-0.7366549659715567
105371629,-0.7367726217203507
4241,-0.7368158540772809
27159,-0.7369154454843538
112268035,-0.7370571828604064
286464,-0.7371237355209823
114884,-0.7371486114199399
145482,-0.7373423626463849
101927948,-0.7374876472668523
105370256,-0.7375260325383506
79830,-0.7376070819029366
729815,-0.7377880930073708
107986087,-0.7377922093991502
6193,-0.7378295101918226
112267936,-0.7378490204408432
285126,-0.7379095523045072
79024,-0.7379232155314828
574040,-0.7380150845698905
105371453,-0.7380232411314833
6732,-0.7380410654094618
64866,-0.7382075587846906
23229,-0.738220221327424
81571,-0.7383519489168391
105374343,-0.7383570995352147
105375935,-0.7384503352636107
100302197,-0.7385394431486851
26050,-0.7385516059282535
79723,-0.7387226427750164
132989,-0.7391236918630955
26984,-0.7392148734938822
284565,-0.7392213453147942
100240734,-0.7396099351004002
100289124,-0.7396553442775486
107985023,-0.7397406164784899
64901,-0.7397711821209016
101928284,-0.7399863638986022
101927040,-0.7399863638986022
729422,-0.7399920711994805
647042,-0.7400364311817587
107984433,-0.7401418860888431
107984736,-0.7402450969883856
83858,-0.7402705832087619
375444,-0.7403464502088255
56899,-0.7406556363937984
340562,-0.7407070584139861
107985022,-0.7408414646333581
112268288,-0.7412414322282057
27000,-0.7413497763107681
783,-0.7414494193426817
51239,-0.7419921887816097
144766,-0.7420220385655519
79829,-0.7420531648867996
114758,-0.7421371040091783
6616,-0.7423018831229387
693233,-0.7423356791481743
80726,-0.7423683727629848
144245,-0.7424989867471918
326340,-0.7425340953868456
10809,-0.74259445532822
107984260,-0.7427204546765739
107986824,-0.7427204546765739
109623461,-0.7427204546765739
112268310,-0.7427204546765739
105372352,-0.7427204546765739
102724048,-0.7427204546765739
5624,-0.7428090756291708
4704,-0.7428682147358483
79345,-0.7429981623696627
56158,-0.7432212411328485
2019,-0.7433019120516207
10172,-0.7433058023614034
101928075,-0.743637136398271
2822,-0.743649969559975
79823,-0.7438026862846385
54962,-0.743928249701403
107985484,-0.7439348756739854
85445,-0.7440971864264565
105374258,-0.744362041598349
120237,-0.7443774325817021
107986265,-0.7444133529382372
107985507,-0.7445361904967536
8458,-0.7445591258166324
118881,-0.7445978442001708
23480,-0.7446380583653767
440021,-0.7446514646863482
101927967,-0.7447561293435236
55757,-0.7447984533657639
254173,-0.7447993211195945
23120,-0.7449084956172438
134701,-0.7450069982238381
9678,-0.7450711039968478
105371843,-0.7452924388772812
10434,-0.7453885749273095
57799,-0.745407151521877
105376544,-0.74544025335558
54884,-0.7455129716591422
684959,-0.745581229245996
221303,-0.745652401191653
348751,-0.7457232407277017
641776,-0.745828138045086
101927978,-0.7458631480818714
100130027,-0.7459439892462512
57554,-0.7461473038512807
162966,-0.746183541508298
10535,-0.7462082418766798
149013,-0.7462347832728096
64940,-0.7462450782706398
