,log2FC,pval,neg_log10_pval
107985952,0.1090909090909091,0.6086185676698179,0.21565480229503003
105373698,-0.32590568188374147,0.1542365002642327,0.811812837498203
105373699,0.018181818181818188,0.9349452763262165,0.029213808209452803
105373700,-0.14408750006555965,0.36787944117144233,0.4342944817851983
107985953,-0.23499659097465056,0.23547688742717424,0.6280517132144918
107985828,-0.2727272727272727,0.14420899562475226,0.8410076475793801
105373703,-1.0888630162195023,0.24437844548247387,0.6119371019376798
101929378,-1.388129129708636,0.2573770160294358,0.5894302383711562
4929,0.8038064529461693,0.49131474614461923,0.3086402008223155
440918,-0.8145018411100367,0.32945517826812937,0.48220366183315627
100189208,-0.09090909090909091,0.3678794411714422,0.43429448178519847
2820,-0.471732997289223,0.1619248560856089,0.7906864799947683
105373707,-0.09982227264860116,0.7607199869455806,0.11877517300543532
105373710,0.22608340923514028,0.5037991342314901,0.29774258307724677
105373709,0.1001777273513989,0.8328570747256298,0.07942952073036857
11227,0.5902408921243962,0.5972066271467315,0.22387538152183478
57471,0.8738792903678165,0.22688501732941677,0.6441941822224562
728066,-0.026982837939034887,0.941110521113792,0.02635937132857992
105373711,0.7630963832150501,0.1892055340479456,0.7230661648963574
9595,2.579963645742276,0.029231000315683937,1.5341563208869624
105373712,0.47502130080876603,0.4193384854114163,0.3774352776435634
130399,-0.9518761891603607,0.23967230623720276,0.6203821449391025
105373713,-0.5698154545979023,0.2637600017966643,0.5787910627419475
90,0.205635242107288,0.3993569597948892,0.3986387423881244
105373714,-0.4810775542117885,0.2289459573678416,0.6402670204695841
151531,-0.3058754133105599,0.6765399022673714,0.169706583594207
554201,0.021957101476098195,0.971329232729018,0.012633540672948529
130940,-0.8193419630831205,0.424558084125765,0.3720628850829671
8502,-0.7748006003325738,0.23571189851069593,0.6276184939689345
105373715,-0.9313341646024456,0.06796735560714877,1.167699626122067
107985780,-1.8471569703499422,0.15891562420648317,0.798833401618885
100129029,-1.154825256244263,0.09192688768533278,1.0365574428152617
92196,-0.8224767498668921,0.6603245887084608,0.18024253040379823
85461,-0.8141651911614964,0.2381306870782946,0.6231846347780723
102465535,-0.6158964178350403,0.1841693086823422,0.7347827418754863
105373716,-0.9994420565653663,0.29486184409840316,0.5303814225183722
151525,-0.47946957118844935,0.27913210990725296,0.5541902015019137
29994,0.12303659017003987,0.654217484566621,0.18427785306833103
643072,-0.3386675779529096,0.48563245112466485,0.31369230027523287
64844,-0.3576356576144786,0.191593158506337,0.717620002734317
100526664,1.0622299228796237,0.1395449854840449,0.8552857648529294
9936,0.8973584815558331,0.1288548586368334,0.8898992008397972
4065,1.16924286821431,0.16800288835794078,0.7746832514255593
22925,0.19751766803885218,0.7652241424682843,0.11621133658151094
105373717,-0.41863050861301176,0.33260664472986184,0.4780690786759838
3694,-2.902775545337021,0.07026701185828964,1.1532485140537543
100505984,0.4742171556747746,0.4238950470711717,0.37274165773891754
5937,0.5683001514750394,0.25015707467157644,0.601787210186895
100616364,0.1090909090909091,0.6086185676698179,0.21565480229503003
105373718,0.1715379546896858,0.7372736697772208,0.1323712757011562
105373719,-0.0727272727272727,0.7428080156015541,0.12912341839998656
10010,0.23340469185949253,0.4434301317506965,0.35317479915146877
101929512,0.05727954532342616,0.8780980233252914,0.056457000430482684
100996579,-1.5608879213247864,0.09905797754595831,1.004110542759441
10213,-0.4666969862847292,0.19599791103642675,0.7077485571473886
10716,-0.08906813883070352,0.9151397433391947,0.03851258334276603
285116,-0.2800043743710976,0.3626666739181475,0.4404923505540798
57282,-1.3067534408755956,0.255630575850776,0.5923872014818641
105373722,-0.7983054285022416,0.11799466489307593,0.9281376284264747
1803,0.15269416646556522,0.823991706120272,0.08407715961465288
100131604,0.578891786268148,0.29042245690109875,0.5369698047261703
101929532,0.08559517192164812,0.8852710407269843,0.05292374228071309
2641,0.45466829210397064,0.3806923322644244,0.41942587034968554
2191,-0.01954752472504495,0.9728273191947493,0.011964241882643474
64135,0.22295558344053745,0.5214574670262656,0.28278110918504606
25801,0.8589859358676719,0.15242740074889732,0.8169369557797739
90134,-1.1040051757550229,0.3472641021429375,0.45934010872373376
101929570,-0.5747207358988511,0.1724119895832317,0.763432536236297
55137,-0.8260138103280381,0.3760364773328318,0.4247700242760793
107985957,-0.4856273808099396,0.379998700383129,0.420217888577851
2888,-1.5870171188182516,0.18286365146864345,0.7378726121396079
22837,-0.5493973541669526,0.3510318570149905,0.45465346831642184
100337591,-1.5719722935872729,0.04012606646464159,1.3965734107370444
101929633,-0.45384703843443264,0.3039249391391356,0.5172336614549454
151258,0.22577840922612857,0.7707339933541723,0.11309548590305842
6328,-0.8128733677594431,0.29129693496967074,0.5356640848516736
6326,-0.13783723320846075,0.8310815608246596,0.0803563532058277
80034,-1.2860618674673665,0.19242010457349515,0.7157495534385189
2591,-1.1311020052178815,0.12422357839920575,0.9057959642220604
105373730,0.5303469691595002,0.5468390781015856,0.2621404574529895
100506124,0.4122195557455477,0.5776324105091969,0.2383484467510367
79809,-0.08610221311264432,0.8218070350663811,0.08523014523420981
100506134,-0.17975272031817413,0.6471326060069658,0.18900671747715933
102724058,-1.7475236334204503,0.1796627378135974,0.7455419863108498
6323,-1.49286572702331,0.3151644215742365,0.5014628151122587
101929680,-0.871500378044769,0.46123764405459816,0.33607525475667954
6335,-0.8717616666885082,0.4803316396795316,0.3184588051389157
6332,0.07014071217276019,0.9488153041303528,0.022818318826789967
107985958,0.2,0.36787944117144233,0.4342944817851983
129446,0.3563702940814357,0.8696036512790781,0.060678645358680325
8708,0.11905796164423876,0.8248634276297883,0.08361795144188337
105616981,-0.0699931819493011,0.8029942142413379,0.09528758384794817
27347,-0.5101860413406438,0.2596554858149232,0.5856024973423283
107985959,-0.14408750006555965,0.36787944117144233,0.4342944817851983
105373733,-0.09090909090909091,0.3678794411714422,0.43429448178519847
105373734,0.07409431811625855,0.7815804606210133,0.1070263063864106
102724081,-0.08586281439080223,0.8735133674915606,0.05873044451410166
253782,-0.41242438431480544,0.3320904097765115,0.4787436657983293
100616356,-0.5077238637019232,0.06221237030206455,1.206123250949176
100861402,-1.315917602823803,0.18927475072537475,0.7229073168792122
115677,-0.21966967107573598,0.760543335851673,0.11887603469649342
57405,-1.0506393885787402,0.20577096986644314,0.6866158952328482
57818,-0.2768300373351795,0.7239441420270217,0.14029494167834575
8647,0.5046320178817787,0.5374602315084329,0.2696536650532338
10170,1.3546659523753863,0.2554752777177985,0.5926511199002515
4036,-2.5073763225838954,0.10819440930819815,0.9657951793948613
129880,-0.2816302045968291,0.5924806274644587,0.2273258452830928
10324,0.5925702408661673,0.6759081891720695,0.17011229163296038
79675,-0.3802664704725647,0.31824744995579984,0.4972350674264889
9360,-0.1075178914613577,0.6777531751546739,0.16892843908520722
129881,0.026763573367739824,0.9785569888582938,0.00941387693555536
493911,-1.3428803963585922,0.11410932256748468,0.9426788725173764
100526832,-1.706437639662723,0.15164000736046257,0.8191862028789606
151230,-1.7666630604039613,0.15326846213945994,0.8145471999039219
6741,-0.2622745650264857,0.564402696181652,0.24841092018798375
29081,-0.6235400978922971,0.21147174442320654,0.6747476520119515
109617017,-0.7006264177825925,0.13414889112312633,0.8724129125385789
130507,-0.38428592451487553,0.17580749212056757,0.754962620953282
140469,-1.6452795625994927,0.18649226281262696,0.7293391812496832
105373735,-0.9538048269390612,0.046156065388358314,1.3357712191227404
101929753,-0.0727272727272727,0.7428080156015541,0.12912341839998656
100130256,-0.6981277011508429,0.24285802911751375,0.6146475335859775
101926913,-0.36363636363636365,0.0915877986515043,1.0381623788194656
440925,-0.3183574393673796,0.7754481934587169,0.11044721139406279
389058,-0.6495494244029087,0.6359698914095393,0.1965634445100541
285141,-0.6456766499087347,0.5287169227937458,0.2767767887026044
2571,-0.9924725495238569,0.38897780956481254,0.41007517352006906
26003,-0.3027742994575764,0.5609898031674974,0.2510450325493733
9874,0.2973271250880245,0.4721621884148416,0.32590879484488555
107983995,-0.03499659097465055,0.8730110364463856,0.058980265938305076
105373737,-0.3006264177825926,0.5425051584669608,0.26559612784530545
79828,-0.4776651386631574,0.31632474201004784,0.4998668373551714
80067,-0.8552721213742167,0.06849052856182902,1.1643694815630758
79901,1.1529333071410868,0.11206726559675532,0.9505212241875961
1781,-0.2842722174039043,0.4068030726231963,0.3906157753616609
8604,-0.5746016689076257,0.3315392742729782,0.4794650173854409
105373740,0.3090909090909091,0.30635482159597827,0.5137752799493677
8520,-0.24445440236639193,0.43155410270055417,0.364964750180928
254042,-0.95900090871113,0.2500080941623781,0.6020459303816436
1745,-1.2616839959970267,0.20366783844646136,0.6910775455926691
1746,-1.0662993009732382,0.45210854468028455,0.34475728479083684
104326193,-0.14408750006555965,0.36787944117144233,0.4342944817851983
105373741,-0.09090909090909091,0.3678794411714422,0.43429448178519847
107985960,-1.0642627814189562,0.07482068323818127,1.1259783297030879
105376738,-0.2881750001311193,0.22521225069901224,0.6474079889996445
105373742,-0.23499659097465056,0.23547688742717424,0.6280517132144918
3655,-0.8533461793345687,0.28468451402492284,0.5456361563620384
101929947,-0.4047044583105506,0.45653331113969037,0.3405275284039927
5163,0.36841556370593764,0.3742607942177472,0.42682566501288816
91149,-0.8147493112928247,0.22342602919820528,0.6508662326435591
11069,-0.5529700906868058,0.441818577196278,0.35475602715258636
51776,-0.8386483347411176,0.03457388308540874,1.4612518396856926
339751,-0.5701824740510109,0.1276039796387091,0.8941357805395588
83879,-1.1877291875202234,0.21640885728915524,0.6647249679808467
107985961,-0.5018281604824932,0.4903777903456502,0.3094692075461703
105373745,-0.14408750006555965,0.36787944117144233,0.4342944817851983
6670,0.09332816960133883,0.6745677392524861,0.1709744324267103
100128905,-0.046643863492132454,0.8953829790896932,0.04799116560842916
105373746,-0.09090909090909091,0.3678794411714422,0.43429448178519847
29789,-0.8518222281926189,0.1745247429847854,0.7581429926393878
285084,-0.580451136429196,0.20083088513163366,0.6971694974322886
102724194,-0.008913181739510279,0.9756637328540345,0.010699838159245778
100131390,0.09494843445476775,0.9408090284208299,0.026498523519252724
9541,0.31828785559820894,0.39684855482027354,0.40137519679035705
79634,-0.6552841788944761,0.29219602817745893,0.5343256915807301
151556,0.8309692290656852,0.27360904893060617,0.562869543358826
105373748,-0.16981545459790226,0.6551309257621276,0.18367189894348776
7456,1.8863309561342128,0.00991756363908853,2.0035949996820976
440926,0.1360514829785533,0.6524076065645412,0.18548098400028218
1134,1.2635359240633495,0.3703197262593606,0.4314231531386817
105373750,-0.360902272858392,0.38803579155585255,0.41112821409204664
1123,-0.000287830386504595,0.9995025827306108,0.00021607927709723629
1386,0.1981897677548865,0.40721800727860785,0.39017302553316624
100126350,-0.3693730258883683,0.5523044680085495,0.25782144334695767
518,-0.1354501445298748,0.7562242469584369,0.12134940182820345
107985962,-1.3989474621252835,0.26104146587108573,0.5832905002783892
80856,-0.31088068909834377,0.22910716080673357,0.6399613364165493
107985830,-0.09090909090909091,0.3678794411714422,0.43429448178519847
344191,-0.10808715975312211,0.9159589167100497,0.03812400515619274
3239,-0.6815842175917917,0.6745388480193792,0.17099303333375815
3238,-0.5437134282795208,0.6009576408914213,0.22115613853304783
107985805,-0.2747784421283148,0.6703979564254554,0.17366731817114386
3237,-1.0692690421313547,0.5435648551857089,0.2647486307638648
3236,-1.6521577501459532,0.31610403434233647,0.5001699612155833
3235,-0.8202774582206303,0.5148468328588004,0.288321954443506
100129455,0.04496131008334858,0.9220891119168511,0.035227106075355244
3234,-0.8594675857740723,0.3370275062787242,0.47233465289422544
100506783,-0.041175681936189146,0.8988644488951659,0.04630579602204703
401021,-0.5005063966606573,0.489023156757802,0.31067057511473495
406903,-0.4220545347011744,0.2838109618615475,0.5469708342926733
3233,-0.5212029252820267,0.5090130416539981,0.29327109017947883
3232,-0.6930559082698666,0.48583187309986026,0.3135139965281231
401022,-1.915810388335819,0.07896486379469174,1.1025661088494678
102800310,-0.8186305086130118,0.16983735855642354,0.7699667730216392
3231,-1.5505608885396822,0.13249942863826455,0.8777859941524884
102465802,-0.7265743111617055,0.14009343621109208,0.8535822118994535
10651,-0.7261451689786238,0.24865330837465208,0.6044057578565469
100302142,-0.6245786108712186,0.27780486830722256,0.5562601477133563
105373754,-0.7764534995439402,0.24588365400946285,0.6092703413955598
375295,-0.2415106862265859,0.6517321209400939,0.18593087399182884
102724224,-0.7913977557167476,0.22328666041019182,0.6511372215763945
105369143,-0.774170852621434,0.24797183393127975,0.6055976458652065
101929963,-0.6549878365119786,0.33963652742234923,0.46898560803850375
105373757,-0.2881750001311193,0.22521225069901224,0.6474079889996445
107985966,-0.39290255408066926,0.22634767743816311,0.6452239572656353
105373756,-0.09090909090909091,0.3678794411714422,0.43429448178519847
107985965,-0.32590568188374147,0.1542365002642327,0.811812837498203
105373760,0.018181818181818188,0.9253205577632939,0.03370778899712233
105373759,-0.06963772724650341,0.8485652941264789,0.07131473457052774
220988,-0.3768477025021788,0.361078723033885,0.4423981019852213
100616394,0.03774807933265123,0.8991166885914508,0.04618394122987375
4780,0.25628244177247694,0.5302120750513617,0.2755503857845772
100422824,-0.45181136376748293,0.20151709516585994,0.6956881055292977
100130691,0.032650536151980436,0.9535129548525996,0.020673402013668938
102465255,-0.23499659097465056,0.23547688742717424,0.6280517132144918
8540,-0.036382379187047675,0.8835476284297789,0.05377003444229199
105373762,-0.5038091989917577,0.3139168226260661,0.5031854099408185
150737,-0.25778487729757327,0.6907533647296819,0.16067699085096732
92104,-0.44530863820804356,0.5671770040807158,0.2462813856526989
50940,0.48371358146438137,0.5604954827396516,0.25142788313273395
105373764,0.5677906447845762,0.4372365809495876,0.3592835103010741
129831,-0.5842791026808447,0.28806711935614193,0.5405063101114401
114880,-0.6121214007296505,0.5941798571648406,0.22608207489352158
101927027,-0.4087498189727281,0.583785326149614,0.2337468254304158
8575,-0.5512966376213999,0.18581228269498073,0.7309255811186436
494513,-0.5835275909856268,0.4771400177591276,0.3213541575207988
51661,0.2697843497845813,0.46745309235031035,0.33026196278520753
65977,-0.11929548168120263,0.6927054031661378,0.1594514247501746
100506866,0.3849021874607157,0.6830625129764726,0.16553954838026122
7273,0.7243165911377538,0.5299115425327976,0.2757966204986271
101927055,0.9535183221249444,0.5085273898140533,0.2936856504734294
285025,1.163156024523663,0.1563048314338706,0.8060275973098698
105373766,-0.6474480086261238,0.12776238810905782,0.8935969787080085
91404,0.4158383968179109,0.2364282044770946,0.6263007157707186
151126,-1.770813083864712,0.14487891159186136,0.8389948250352075
101927073,-1.4934991850302042,0.052067234853113854,1.2834354850569734
107985967,-1.4460511764040802,0.072657024605011,1.1387223904074104
100302172,-0.18181818181818182,0.22521225069901218,0.6474079889996446
57703,-0.1339050577134362,0.5912848285446018,0.22820326411007885
105373768,-0.09090909090909091,0.3678794411714422,0.43429448178519847
105373769,-0.2881750001311193,0.22521225069901224,0.6474079889996445
101669767,-0.38111976570715994,0.331114688488306,0.4800215530704843
105373771,-0.09090909090909091,0.3678794411714422,0.43429448178519847
105373772,-0.713902954663462,0.15751205008750643,0.8026862156537369
10477,-0.20433757391165663,0.5582585459902165,0.2531646198169116
107985831,-0.09090909090909091,0.3678794411714422,0.43429448178519847
101927156,1.618710360568993,0.03462331260910378,1.4606313817969692
3676,1.6929655743736696,0.010088104318861636,1.9961904311632936
375298,0.5875721629705115,0.47775137910337484,0.320798050521928
4760,-1.386543387801751,0.3648474275836103,0.43788871134567553
6744,-0.38312632688462145,0.3241397496534181,0.4892677075052071
151242,-1.397957882806498,0.29734372634867906,0.5267412200954681
102724288,-0.29845522725961526,0.47350018622617196,0.32467984576226555
5136,-0.3996957337438394,0.5519546449607232,0.25809660743224166
101929976,-0.39290255408066926,0.17781098327619088,0.7500414161872484
54431,-0.6293253139391712,0.3140934915411528,0.5029410625623928
2487,0.354259793513676,0.6949495535187298,0.15804671969790107
10787,-1.06196850917547,0.11191346883226352,0.9511176424175964
142679,-0.17220100590295928,0.7749013255956775,0.11075359611847355
129401,-0.7534537319838819,0.1786156424485181,0.7480805097530655
105373774,-1.3880139673096101,0.13291347819629712,0.8764309765222557
105373779,0.2,0.36787944117144233,0.4342944817851983
105373780,0.8788319972313006,0.22737523960999426,0.6432568300739339
91752,1.254782195647036,0.10974042097973302,0.95963337772611
107985832,-0.18181818181818182,0.2252122506990123,0.6474079889996444
101927196,-0.2790254764841962,0.7194737890959881,0.1429850230128439
107985782,-0.19528119015584322,0.7114072702096692,0.14788170080438942
401024,-1.1973338956799466,0.36608262571639505,0.4364208821294451
107985781,-0.9602364414777904,0.37386441552765454,0.4272858689778688
107985783,-0.14125289131033947,0.8385257492505646,0.07648359658900941
101927217,-0.8627602201739429,0.12419614698880119,0.9058918769776981
105373785,-1.338105433648153,0.21063013458685864,0.6764794945371653
55854,-0.4943694241938026,0.24385065256882016,0.61287607767714
107985784,0.29619080100824235,0.5585583947496225,0.2529314165765757
3685,-0.1868709512915352,0.5215658300650932,0.2826908686887952
165215,-0.5201994147862967,0.3885782178817606,0.4105215477286686
151112,1.025244906233329,0.24349534120349953,0.613509343548065
105373786,-0.10534165897856651,0.8583759752414889,0.06632244612438924
10203,0.11428173433701616,0.8435228719572376,0.07390313705401688
7035,0.6290969573234833,0.3080166315212568,0.5114258327647284
105373788,-0.18181818181818182,0.3678794411714422,0.43429448178519847
104355152,-0.32590568188374147,0.2620310607887045,0.5816472248137818
51454,-0.9141627113135495,0.28525181986031395,0.5447715760203519
693146,-1.393726488714675,0.1582556929286978,0.8006406578889533
116093,-0.0348737534161343,0.9392348865863143,0.027225784480222878
105373791,-0.7016746873259478,0.4599645862621187,0.33727560427400843
1281,-0.4727079813046622,0.5686606256688842,0.24514684138611986
100302219,-0.97115271315383,0.0960777522195133,1.0173771655411479
100616324,-0.97115271315383,0.0960777522195133,1.0173771655411479
100500837,-0.49164033157708076,0.5413422940342539,0.2665280409089933
1290,0.2722052964112063,0.6452854284826552,0.1902481417386776
100422908,-0.14408750006555965,0.36787944117144233,0.4342944817851983
101927252,-0.7648891992015486,0.1481542062670331,0.829286013599671
84128,-0.729416819909396,0.12938812202974564,0.8881055902073234
30061,1.2065617591889222,0.01507393966016078,1.8217732246275857
54529,-0.4548606137232163,0.23302896213735053,0.6325900988959159
110599588,-0.586071697280472,0.15144389848530598,0.8197482189578066
105373793,-0.7036227275349659,0.0964278866710271,1.0157973507511484
150709,-0.4761782220881976,0.30637657544423597,0.513744442370928
64172,-0.6403225495649432,0.35390711049207363,0.4511107115645819
101409258,-0.45181136376748293,0.20151709516585994,0.6956881055292977
94101,-0.3475470238600682,0.34883245109588,0.45738312029984296
5378,-0.8124171501267572,0.09367040299818122,1.0283976108371014
105373796,-0.7545933176871413,0.130630029628488,0.8839569743150224
84281,0.7802188710006872,0.43445342839883466,0.3620567711830637
105373795,-0.23499659097465056,0.23547688742717424,0.6280517132144918
2660,-0.24485335121391083,0.6919455144326261,0.1599281015973327
105373794,-0.6186305086130117,0.28695170914066775,0.5421911840148468
26275,-0.4473113093152232,0.32918707311525797,0.4825572273525653
3628,-0.03574115491921859,0.9261377366297203,0.033324419523989825
54842,-0.41117413893783983,0.506807787921402,0.2951567200144602
105373802,-0.9920410036946947,0.32262839904083584,0.4912974067941992
100131211,-0.3184114469719974,0.4388055131556637,0.3577279244850424
105376748,-0.11575762533222633,0.7586382405702989,0.11996526960381132
4664,-0.23873315190450484,0.45334291411855704,0.34357316793411574
2744,-0.21334054774869493,0.4042663974653185,0.3933323555212359
6772,0.4747982094847867,0.34106037050955074,0.46716874035647704
105373805,1.8484897383098469,0.05470833048450502,1.2619465374433179
107985785,0.7910868182604897,0.12442125676398857,0.9051054158663782
6775,1.8239138726543151,0.05297997089629932,1.275888283791725
105373804,-0.1454545454545454,0.724079761455299,0.14021359112969511
4430,-0.5924855527942725,0.2508899675791358,0.6005167044434685
107985833,-0.09090909090909091,0.3678794411714422,0.43429448178519847
64859,0.38832624900728163,0.3098503279901448,0.5088480396541636
105747689,0.15351680931648426,0.7911421294707912,0.10174548800245321
105373812,-0.23499659097465056,0.23547688742717424,0.6280517132144918
729254,0.1090909090909091,0.6086185676698179,0.21565480229503003
8436,1.086455469751419,0.4475114895657432,0.3491958098801946
23671,-1.2805650661239762,0.2112730232482988,0.6751559528242411
105373813,-1.0362419283558815,0.2543023754818415,0.5946495828157728
101927366,-0.9153757290754173,0.2308856891983164,0.63660298458555
105376754,-0.7531551293098953,0.31337454616134713,0.5039362818533069
107985969,-0.0727272727272727,0.7428080156015541,0.12912341839998656
105373815,0.3260072616133578,0.6624197820142731,0.17886670651486453
105373816,-0.09090909090909091,0.3678794411714422,0.43429448178519847
105376755,-0.03499659097465055,0.8730110364463856,0.058980265938305076
105373818,-0.09090909090909091,0.3678794411714422,0.43429448178519847
57181,-0.38445769582795464,0.34142014879316207,0.46671085259766204
56171,-0.2739094213278026,0.8278793005715555,0.08203297586403632
107985972,0.39461157360309373,0.668701893446323,0.17476744701760394
105373819,0.41499903697265283,0.4714316380033286,0.326581275030566
9262,0.9890649101404314,0.14770540632325418,0.8306036080271544
101927454,0.7232138712334013,0.14805033603182277,0.8295906022562416
57520,-0.5530459912944856,0.28264097245873454,0.5487648811769292
101927482,0.0345479005434568,0.8832628347883322,0.0539100430177374
105373822,-0.5077238637019232,0.06221237030206455,1.206123250949176
105373821,-0.5565389177170328,0.1504337732865543,0.8226546507868903
105373823,-0.09090909090909091,0.3678794411714422,0.43429448178519847
284992,-1.553228998994058,0.03851192834644141,1.4144047339693497
100130452,-0.4672590911713295,0.22119148122614776,0.6552316028840085
9330,-0.5653255156552568,0.22046477530030986,0.656660789739494
401027,-0.13684429675403154,0.8420237663538835,0.07467565019380835
80055,-1.107516147194378,0.16174244923488412,0.7911759844690641
91526,1.0619457281017706,0.10518430968017894,0.9780490385481939
101927596,0.9673214060638007,0.10812112433980019,0.9660894463671235
105373826,0.3689382365672551,0.5620926153638284,0.25019212024767273
101927547,0.2801991699196895,0.7016580791661459,0.15387446972633434
105373824,-0.32590568188374147,0.1542365002642327,0.811812837498203
23451,-0.0545252769853839,0.7615277466846875,0.11831426822295155
80219,0.05219133820360433,0.7177158483656993,0.1440474636531433
3329,-0.5958472409891371,0.3616232776810051,0.4417436216522556
106635540,-1.846831394059147,0.029089390279254255,1.536265380083299
100529241,-0.4668847187698102,0.34810063549557396,0.4582951837384106
3336,-0.5295656722019793,0.3722940949676677,0.42911385204340025
25843,-0.3308969773582353,0.29186381937494715,0.534819738435294
130132,0.21277527925720374,0.607276145307706,0.21661377819124214
92935,-0.7987142209549312,0.2264718275682782,0.64498581506033
66037,-1.2932612521190499,0.3229110232771664,0.4909171289990676
105373828,0.14121402787170256,0.7578739315385694,0.12040303097376887
5334,0.0685922925708633,0.8845665633142764,0.05326948097265825
101927619,-0.14408750006555965,0.36787944117144233,0.4342944817851983
105373831,-0.09090909090909091,0.3678794411714422,0.43429448178519847
23314,-0.24751146749198583,0.7256959023750036,0.13924532908535786
150538,-0.18181818181818182,0.3678794411714422,0.43429448178519847
101927641,0.1090909090909091,0.6086185676698179,0.21565480229503003
348751,-0.7457232407277017,0.343874811717931,0.46359963426552875
101927687,-0.8026198809541708,0.2247459497878378,0.6483081258782123
205327,-0.7954586333417026,0.040193367712070195,1.3958456026430055
129450,-0.6704707968565566,0.1784004358620151,0.7486040886613188
79568,-0.6267886138935896,0.16447010016250013,0.783913042828058
105373833,-0.18181818181818182,0.2252122506990123,0.6474079889996444
26010,-0.26867440902170436,0.5771032001561283,0.23874651735703897
107985786,-0.4920264106182486,0.3248802423158699,0.48827669946041247
101927741,-0.39976904550646086,0.48193562559469333,0.3170109685509554
130535,-0.007241299174985727,0.9838396578853742,0.0070756752742708925
151246,-0.7907004606147883,0.2094115052170504,0.6789994613465613
316,0.9891205089419568,0.4283119620327108,0.36823979621822917
107161151,0.2736542554197804,0.6037621549483793,0.2191341128577392
100507140,-0.18181818181818182,0.2252122506990123,0.6474079889996444
101927795,0.1839550168370243,0.5305001308533478,0.2753145045575334
9689,0.020787939787048515,0.9357256679145424,0.028851457170429223
1195,0.4389938816150192,0.3378421075977108,0.47128622213894444
53938,-0.1870455358560239,0.5841186541632655,0.23349892402184333
60491,-0.4582237551887207,0.4021685709033166,0.3955918720116817
4999,-0.4260056315113925,0.32909107557811745,0.4826838947834136
105373835,-0.2684484823078215,0.3470527191275659,0.459604548464041
285172,-0.13013277171241455,0.5615821839645744,0.25058667845157045
4709,-0.47551769523776777,0.31124314564860583,0.5069002039004972
105373836,0.2591694002202658,0.6822838523744044,0.16603490699101162
8837,0.48817092904694626,0.28765746371805667,0.5411243528988948
65072,0.4768789635823403,0.28413417125138557,0.5464765327785804
843,0.9310771335640062,0.11002212540721037,0.9585199692105025
841,0.5165194553291759,0.23713658093034112,0.6250014459619831
130540,1.2909674545062995,0.18281384476024906,0.7379909173619005
66008,0.7071276489247449,0.07685017687922499,1.1143551280209398
55437,0.640981316821934,0.27989014193799355,0.5530123974748739
151254,0.10379920337167459,0.8300116975931953,0.08091578689162904
65062,-0.6860979018108395,0.3197742878710217,0.4951564594178854
58538,-0.6207494849931736,0.3192600585197462,0.49585541095026336
57679,-0.28957957886315633,0.49530091886457484,0.30513086624150176
65061,-0.09435578410332646,0.8927895995886043,0.049250877573339825
8324,0.7520872659328912,0.23779855341588013,0.6237907914413896
100652824,1.5963424834296154,0.3920950992465298,0.40660858575401504
729224,-0.11033511692137865,0.8202889761478216,0.08603312483438849
7341,-0.3931213597988972,0.32205236383800606,0.49207350867554817
51602,-0.7111050243598118,0.258044347572664,0.5883056494847755
692110,-0.8570868485628429,0.1484201949279502,0.8285070020726146
109616995,-0.8762788610919694,0.07935388527569141,1.1004318041843375
100113392,-0.571851129264852,0.2770229463958049,0.5574842557595202
692058,-0.8072749324441264,0.16418643216709944,0.7846627341531565
107985976,0.18318522720716762,0.5769308685785168,0.23887622349966564
659,-0.12553832106157436,0.7087553626073091,0.14950364205264355
150864,-0.37558863640573215,0.4749892339282996,0.323316233859532
130026,-0.22049673693318894,0.7188709389323896,0.14334907275649417
55759,-0.6670299630668453,0.24489440482181452,0.6110211370449042
79800,-0.1837643347044544,0.6877411830278727,0.16257496857689344
65065,-0.5198589431022977,0.30168298819011996,0.5204491787213642
57404,-0.15850490818429996,0.6110495299848414,0.21392358555005964
10152,-0.22027494149299365,0.4386763902451791,0.3578557387856801
65059,0.06448397074561463,0.8209785909698909,0.08566816797366449
940,2.4417588841454263,0.03146355251710471,1.5021922418240938
1493,1.23536604875014,0.12008148053059761,0.9205239657869886
101927840,0.2072329617753581,0.5859338097156549,0.2321514414143463
29851,1.8512635908620352,0.0637034340712025,1.1958371547698055
105373845,-0.09090909090909091,0.3678794411714422,0.43429448178519847
117583,0.08010768726996353,0.8816460255019501,0.05470574591606707
8828,0.5137337761639245,0.3734416968066778,0.42777719221052685
105373847,-0.43703226564160036,0.19334419205927628,0.7136688691097232
54891,-0.010411980698783907,0.9689971928195179,0.013677481051741821
105373848,0.318359545533217,0.392727636216746,0.4059085362708321
4719,-0.2821980816605567,0.37877203664109055,0.42162209074931345
100329109,-0.5956749191353463,0.2310830689479932,0.6362318731638729
1933,-0.08029463638231427,0.8104812786982651,0.09125701241140724
26798,0.022350970746668697,0.9158743873388274,0.03816408592055213
619569,-0.48672837768690025,0.3063474493681623,0.5137857310869288
2825,0.7065979402393907,0.4053625296302361,0.39215639842417904
101669764,-1.0442577292330044,0.19189928451493113,0.7169266442763417
57683,-0.8108969968644786,0.1437551687243602,0.8423765309754415
8745,0.43501447240975644,0.6602515269882167,0.18029058564512934
200726,0.23636363636363633,0.6458181501801301,0.18988975359612972
391475,1.1832737068978643,0.336819393220432,0.4726029107306638
130752,-0.022352678762094236,0.9836780167869769,0.007147034061169957
